id,image_id,category_id,area,bbox
29949,5261,179,4410.0,"[166.0, 135.0, 42.0, 105.0]"
29950,5261,187,400.0,"[285.0, 401.0, 20.0, 20.0]"
29951,5261,179,3081.0,"[254.0, 129.0, 39.0, 79.0]"
29952,5261,179,6344.0,"[169.0, 259.0, 61.0, 104.0]"
29953,5261,179,5621.0,"[385.0, 131.0, 73.0, 77.0]"
29958,5264,49,598.0,"[507.0, 18.0, 26.0, 23.0]"
29969,5267,260,1311.0,"[334.0, 254.0, 57.0, 23.0]"
29972,5268,260,1292.0,"[285.0, 224.0, 68.0, 19.0]"
29974,5268,260,1120.0,"[373.0, 181.0, 56.0, 20.0]"
29975,5268,260,714.0,"[288.0, 137.0, 51.0, 14.0]"
29977,5268,260,588.0,"[349.0, 127.0, 49.0, 12.0]"
29978,5268,260,2695.0,"[360.0, 199.0, 55.0, 49.0]"
29980,5269,260,2528.0,"[126.0, 164.0, 79.0, 32.0]"
29985,5269,260,6762.0,"[399.0, 298.0, 98.0, 69.0]"
30006,5273,232,2530.0,"[188.0, 240.0, 55.0, 46.0]"
30017,5276,143,15912.0,"[385.0, 159.0, 136.0, 117.0]"
30023,5277,209,4095.0,"[91.0, 331.0, 91.0, 45.0]"
30027,5278,232,2576.0,"[609.0, 287.0, 56.0, 46.0]"
30037,5280,63,6104.0,"[39.0, 262.0, 109.0, 56.0]"
30039,5281,63,7200.0,"[563.0, 328.0, 120.0, 60.0]"
30043,5281,49,414.0,"[66.0, 190.0, 23.0, 18.0]"
30058,5285,42,1173.0,"[215.0, 274.0, 51.0, 23.0]"
30067,5290,244,11592.0,"[369.0, 72.0, 92.0, 126.0]"
30070,5291,244,9216.0,"[394.0, 187.0, 72.0, 128.0]"
30074,5295,244,2916.0,"[149.0, 205.0, 108.0, 27.0]"
30076,5295,260,22910.0,"[373.0, 204.0, 290.0, 79.0]"
30077,5296,209,8364.0,"[492.0, 72.0, 123.0, 68.0]"
30086,5303,7,540.0,"[387.0, 222.0, 15.0, 36.0]"
30094,5309,141,960.0,"[362.0, 196.0, 48.0, 20.0]"
30100,5311,42,2480.0,"[162.0, 87.0, 80.0, 31.0]"
30105,5313,265,2184.0,"[48.0, 241.0, 42.0, 52.0]"
30106,5313,141,5074.0,"[92.0, 237.0, 86.0, 59.0]"
30109,5314,9,4424.0,"[362.0, 142.0, 79.0, 56.0]"
30111,5315,49,475.0,"[518.0, 123.0, 25.0, 19.0]"
30113,5315,63,7519.0,"[114.0, 291.0, 103.0, 73.0]"
30115,5316,260,8140.0,"[366.0, 254.0, 148.0, 55.0]"
30125,5319,260,1036.0,"[309.0, 110.0, 28.0, 37.0]"
30126,5319,260,1554.0,"[147.0, 131.0, 42.0, 37.0]"
30128,5319,69,12710.0,"[286.0, 233.0, 155.0, 82.0]"
30130,5319,260,1296.0,"[621.0, 63.0, 36.0, 36.0]"
30132,5319,260,1890.0,"[193.0, 183.0, 42.0, 45.0]"
30134,5319,254,420.0,"[194.0, 347.0, 21.0, 20.0]"
30136,5319,195,644.0,"[218.0, 286.0, 28.0, 23.0]"
30137,5319,254,336.0,"[436.0, 233.0, 21.0, 16.0]"
30141,5320,260,2520.0,"[439.0, 157.0, 60.0, 42.0]"
30143,5320,8,315.0,"[156.0, 270.0, 21.0, 15.0]"
30147,5321,243,864.0,"[315.0, 343.0, 54.0, 16.0]"
30151,5322,209,3276.0,"[496.0, 225.0, 84.0, 39.0]"
30157,5323,232,870.0,"[407.0, 208.0, 29.0, 30.0]"
30162,5323,49,572.0,"[277.0, 344.0, 26.0, 22.0]"
30166,5324,209,4370.0,"[320.0, 243.0, 95.0, 46.0]"
30171,5325,63,4225.0,"[195.0, 248.0, 65.0, 65.0]"
30172,5325,69,4592.0,"[218.0, 289.0, 82.0, 56.0]"
30174,5325,8,484.0,"[127.0, 288.0, 22.0, 22.0]"
30175,5326,69,10368.0,"[265.0, 159.0, 144.0, 72.0]"
30177,5326,42,806.0,"[132.0, 169.0, 26.0, 31.0]"
30180,5327,18,1020.0,"[250.0, 322.0, 51.0, 20.0]"
30186,5327,63,6240.0,"[384.0, 293.0, 104.0, 60.0]"
30222,5330,209,4788.0,"[302.0, 224.0, 114.0, 42.0]"
30233,5331,49,1144.0,"[567.0, 154.0, 44.0, 26.0]"
30234,5331,223,29820.0,"[186.0, 97.0, 284.0, 105.0]"
30235,5331,49,1160.0,"[232.0, 196.0, 40.0, 29.0]"
30236,5331,63,12638.0,"[267.0, 211.0, 142.0, 89.0]"
30241,5334,290,888.0,"[327.0, 307.0, 37.0, 24.0]"
30247,5334,237,1260.0,"[126.0, 184.0, 42.0, 30.0]"
30252,5336,225,483.0,"[267.0, 238.0, 23.0, 21.0]"
30253,5336,225,437.0,"[240.0, 288.0, 19.0, 23.0]"
30254,5336,225,483.0,"[82.0, 255.0, 23.0, 21.0]"
30255,5336,225,572.0,"[514.0, 361.0, 26.0, 22.0]"
30256,5336,225,520.0,"[454.0, 234.0, 26.0, 20.0]"
30257,5336,225,558.0,"[128.0, 196.0, 31.0, 18.0]"
30258,5336,159,16302.0,"[564.0, 112.0, 143.0, 114.0]"
30259,5336,225,288.0,"[394.0, 178.0, 18.0, 16.0]"
30263,5339,14,725.0,"[565.0, 323.0, 29.0, 25.0]"
30268,5340,243,33396.0,"[96.0, 122.0, 253.0, 132.0]"
30269,5341,243,9976.0,"[285.0, 148.0, 172.0, 58.0]"
30274,5342,63,4235.0,"[349.0, 285.0, 55.0, 77.0]"
30275,5342,49,210.0,"[246.0, 243.0, 15.0, 14.0]"
30277,5342,8,156.0,"[230.0, 250.0, 12.0, 13.0]"
30284,5343,31,1764.0,"[482.0, 263.0, 84.0, 21.0]"
30286,5344,187,1521.0,"[228.0, 161.0, 39.0, 39.0]"
30287,5344,265,884.0,"[474.0, 219.0, 34.0, 26.0]"
30298,5347,31,3108.0,"[508.0, 282.0, 74.0, 42.0]"
30299,5347,63,3990.0,"[90.0, 250.0, 95.0, 42.0]"
30304,5348,8,2142.0,"[0.0, 227.0, 51.0, 42.0]"
30306,5349,31,1144.0,"[427.0, 77.0, 52.0, 22.0]"
30317,5350,42,1050.0,"[204.0, 283.0, 25.0, 42.0]"
30322,5351,244,4066.0,"[108.0, 173.0, 107.0, 38.0]"
30332,5357,260,2220.0,"[117.0, 168.0, 74.0, 30.0]"
30334,5358,63,6120.0,"[578.0, 162.0, 85.0, 72.0]"
30335,5358,49,896.0,"[563.0, 175.0, 28.0, 32.0]"
30336,5358,42,1219.0,"[392.0, 188.0, 53.0, 23.0]"
30337,5358,63,6230.0,"[576.0, 162.0, 89.0, 70.0]"
30339,5358,40,1225.0,"[257.0, 203.0, 49.0, 25.0]"
30340,5358,40,1484.0,"[391.0, 188.0, 53.0, 28.0]"
30342,5358,49,1320.0,"[432.0, 248.0, 40.0, 33.0]"
30344,5358,42,924.0,"[260.0, 202.0, 42.0, 22.0]"
30345,5358,195,1360.0,"[431.0, 242.0, 40.0, 34.0]"
30348,5360,42,13439.0,"[535.0, 272.0, 151.0, 89.0]"
30350,5360,69,167480.0,"[10.0, 19.0, 530.0, 316.0]"
30352,5361,147,4575.0,"[81.0, 272.0, 61.0, 75.0]"
30358,5361,232,2268.0,"[454.0, 124.0, 54.0, 42.0]"
30388,5364,90,961.0,"[500.0, 287.0, 31.0, 31.0]"
30394,5364,69,4235.0,"[578.0, 124.0, 77.0, 55.0]"
30405,5366,209,3120.0,"[335.0, 202.0, 80.0, 39.0]"
30420,5367,40,1216.0,"[585.0, 182.0, 38.0, 32.0]"
30421,5367,40,861.0,"[209.0, 214.0, 41.0, 21.0]"
30441,5369,63,4880.0,"[98.0, 251.0, 80.0, 61.0]"
30447,5370,49,672.0,"[483.0, 106.0, 32.0, 21.0]"
30449,5370,63,2765.0,"[584.0, 109.0, 79.0, 35.0]"
30455,5370,49,2074.0,"[467.0, 210.0, 61.0, 34.0]"
30493,5373,263,3264.0,"[80.0, 139.0, 68.0, 48.0]"
30495,5374,263,1980.0,"[523.0, 188.0, 66.0, 30.0]"
30497,5374,42,2592.0,"[225.0, 154.0, 54.0, 48.0]"
30499,5376,263,816.0,"[405.0, 105.0, 24.0, 34.0]"
30500,5376,7,3120.0,"[214.0, 97.0, 52.0, 60.0]"
30501,5376,263,1320.0,"[432.0, 81.0, 33.0, 40.0]"
30502,5376,7,5236.0,"[20.0, 35.0, 77.0, 68.0]"
30504,5376,263,910.0,"[397.0, 172.0, 26.0, 35.0]"
30520,5392,87,13572.0,"[1180.0, 636.0, 117.0, 116.0]"
30522,5392,7,103812.0,"[129.0, 832.0, 422.0, 246.0]"
30523,5392,7,6834.0,"[1525.0, 843.0, 67.0, 102.0]"
30524,5393,7,1800.0,"[531.0, 124.0, 45.0, 40.0]"
30525,5393,7,3300.0,"[98.0, 39.0, 55.0, 60.0]"
30526,5393,7,3055.0,"[157.0, 276.0, 65.0, 47.0]"
30527,5393,7,924.0,"[664.0, 255.0, 33.0, 28.0]"
30529,5394,7,2262.0,"[466.0, 82.0, 39.0, 58.0]"
30532,5395,209,2178.0,"[376.0, 291.0, 66.0, 33.0]"
30537,5400,42,2142.0,"[391.0, 159.0, 42.0, 51.0]"
30538,5400,42,2352.0,"[54.0, 157.0, 42.0, 56.0]"
30540,5401,42,1860.0,"[341.0, 310.0, 60.0, 31.0]"
30541,5401,42,2640.0,"[36.0, 318.0, 48.0, 55.0]"
30544,5402,42,3328.0,"[384.0, 143.0, 64.0, 52.0]"
30546,5403,225,224.0,"[390.0, 221.0, 16.0, 14.0]"
30547,5403,225,272.0,"[355.0, 270.0, 17.0, 16.0]"
30548,5403,225,225.0,"[520.0, 258.0, 15.0, 15.0]"
30549,5403,225,225.0,"[446.0, 317.0, 15.0, 15.0]"
30551,5403,225,224.0,"[514.0, 333.0, 16.0, 14.0]"
30552,5403,225,306.0,"[267.0, 289.0, 18.0, 17.0]"
30553,5403,225,342.0,"[338.0, 323.0, 18.0, 19.0]"
30554,5403,225,132.0,"[266.0, 246.0, 11.0, 12.0]"
30565,5413,244,20169.0,"[430.0, 220.0, 243.0, 83.0]"
30573,5414,49,323.0,"[143.0, 46.0, 19.0, 17.0]"
30599,5415,260,19109.0,"[522.0, 132.0, 197.0, 97.0]"
30606,5417,244,4828.0,"[141.0, 266.0, 68.0, 71.0]"
30612,5418,244,1881.0,"[159.0, 129.0, 57.0, 33.0]"
30618,5419,113,4368.0,"[0.0, 262.0, 78.0, 56.0]"
30625,5420,243,4050.0,"[140.0, 280.0, 81.0, 50.0]"
30639,5422,187,1224.0,"[356.0, 25.0, 34.0, 36.0]"
30651,5424,63,7440.0,"[515.0, 172.0, 80.0, 93.0]"
30663,5426,8,441.0,"[633.0, 200.0, 21.0, 21.0]"
30667,5426,63,4700.0,"[500.0, 7.0, 94.0, 50.0]"
30719,5441,260,2688.0,"[152.0, 4.0, 96.0, 28.0]"
30747,5449,77,234.0,"[256.0, 283.0, 13.0, 18.0]"
30751,5450,170,300.0,"[250.0, 268.0, 15.0, 20.0]"
30755,5451,42,2772.0,"[272.0, 172.0, 66.0, 42.0]"
30758,5452,187,1763.0,"[153.0, 315.0, 41.0, 43.0]"
30759,5452,136,33852.0,"[269.0, 20.0, 273.0, 124.0]"
30760,5452,49,1216.0,"[579.0, 125.0, 38.0, 32.0]"
30763,5453,49,320.0,"[175.0, 218.0, 20.0, 16.0]"
30787,5460,63,28250.0,"[629.0, 719.0, 226.0, 125.0]"
30808,5462,136,82368.0,"[23.0, 547.0, 192.0, 429.0]"
30809,5462,267,7826.0,"[1183.0, 329.0, 91.0, 86.0]"
30811,5462,136,111864.0,"[1337.0, 523.0, 236.0, 474.0]"
30813,5463,244,7313.0,"[1304.0, 814.0, 103.0, 71.0]"
30820,5464,187,3192.0,"[1000.0, 594.0, 57.0, 56.0]"
30822,5464,187,9880.0,"[1063.0, 813.0, 104.0, 95.0]"
30824,5464,187,4950.0,"[953.0, 444.0, 75.0, 66.0]"
30828,5466,265,13632.0,"[1284.0, 793.0, 96.0, 142.0]"
30832,5466,265,2184.0,"[550.0, 501.0, 42.0, 52.0]"
30840,5467,49,2320.0,"[1388.0, 349.0, 58.0, 40.0]"
30842,5467,136,51352.0,"[1175.0, 27.0, 392.0, 131.0]"
30845,5470,225,156.0,"[142.0, 217.0, 13.0, 12.0]"
30846,5470,225,132.0,"[392.0, 257.0, 12.0, 11.0]"
30848,5470,225,154.0,"[194.0, 246.0, 14.0, 11.0]"
30849,5470,225,180.0,"[12.0, 323.0, 12.0, 15.0]"
30851,5470,225,132.0,"[506.0, 253.0, 12.0, 11.0]"
30852,5470,225,210.0,"[99.0, 305.0, 14.0, 15.0]"
30856,5471,172,936.0,"[407.0, 130.0, 39.0, 24.0]"
30857,5472,69,25573.0,"[68.0, 94.0, 239.0, 107.0]"
30868,5473,243,1500.0,"[140.0, 218.0, 60.0, 25.0]"
30871,5474,49,304.0,"[311.0, 296.0, 16.0, 19.0]"
30874,5474,63,5311.0,"[49.0, 182.0, 113.0, 47.0]"
30879,5475,232,3150.0,"[616.0, 196.0, 63.0, 50.0]"
30890,5476,159,1258.0,"[87.0, 109.0, 34.0, 37.0]"
30895,5477,136,11534.0,"[246.0, 1.0, 79.0, 146.0]"
30902,5478,260,1400.0,"[416.0, 310.0, 35.0, 40.0]"
30910,5478,260,1375.0,"[98.0, 252.0, 55.0, 25.0]"
30911,5479,136,3456.0,"[476.0, 1.0, 128.0, 27.0]"
30927,5479,243,1634.0,"[152.0, 284.0, 38.0, 43.0]"
30928,5479,195,399.0,"[125.0, 216.0, 21.0, 19.0]"
30935,5480,63,2184.0,"[266.0, 243.0, 56.0, 39.0]"
30943,5480,49,224.0,"[525.0, 169.0, 16.0, 14.0]"
30964,5481,260,1558.0,"[597.0, 189.0, 38.0, 41.0]"
30987,5483,42,1368.0,"[117.0, 237.0, 38.0, 36.0]"
30995,5484,136,5655.0,"[439.0, 134.0, 65.0, 87.0]"
30996,5484,136,6762.0,"[645.0, 183.0, 69.0, 98.0]"
30997,5484,136,4830.0,"[550.0, 168.0, 69.0, 70.0]"
30998,5484,136,4371.0,"[281.0, 154.0, 93.0, 47.0]"
31000,5484,136,12640.0,"[370.0, 13.0, 160.0, 79.0]"
31001,5485,136,3600.0,"[469.0, 74.0, 40.0, 90.0]"
31005,5485,11,360.0,"[178.0, 245.0, 15.0, 24.0]"
31009,5485,136,6726.0,"[428.0, 34.0, 59.0, 114.0]"
31013,5485,11,580.0,"[494.0, 273.0, 20.0, 29.0]"
31021,5486,136,8550.0,"[541.0, 124.0, 114.0, 75.0]"
31022,5486,49,540.0,"[503.0, 346.0, 30.0, 18.0]"
31027,5486,49,459.0,"[246.0, 160.0, 27.0, 17.0]"
31032,5486,136,4160.0,"[391.0, 17.0, 65.0, 64.0]"
31040,5487,136,7275.0,"[571.0, 1.0, 75.0, 97.0]"
31042,5488,136,2728.0,"[555.0, 24.0, 62.0, 44.0]"
31044,5488,136,3731.0,"[520.0, 2.0, 91.0, 41.0]"
31049,5488,136,14768.0,"[143.0, 157.0, 104.0, 142.0]"
31050,5488,136,7209.0,"[635.0, 67.0, 81.0, 89.0]"
31055,5488,136,28392.0,"[513.0, 207.0, 182.0, 156.0]"
31062,5488,136,2345.0,"[81.0, 1.0, 35.0, 67.0]"
31071,5489,231,1632.0,"[2.0, 42.0, 34.0, 48.0]"
31072,5489,40,1000.0,"[564.0, 88.0, 40.0, 25.0]"
31079,5489,63,18156.0,"[340.0, 173.0, 204.0, 89.0]"
31080,5489,8,440.0,"[651.0, 154.0, 22.0, 20.0]"
31091,5492,159,725.0,"[413.0, 164.0, 25.0, 29.0]"
31092,5492,232,476.0,"[376.0, 202.0, 17.0, 28.0]"
31093,5492,210,783.0,"[196.0, 68.0, 29.0, 27.0]"
31094,5492,232,506.0,"[389.0, 212.0, 22.0, 23.0]"
31096,5492,136,16317.0,"[164.0, 140.0, 147.0, 111.0]"
31097,5493,232,600.0,"[388.0, 237.0, 24.0, 25.0]"
31108,5494,40,264.0,"[412.0, 215.0, 22.0, 12.0]"
31109,5494,40,377.0,"[111.0, 187.0, 29.0, 13.0]"
31123,5494,40,666.0,"[234.0, 312.0, 37.0, 18.0]"
31125,5495,42,323.0,"[459.0, 146.0, 17.0, 19.0]"
31126,5495,42,525.0,"[476.0, 230.0, 21.0, 25.0]"
31137,5497,136,10695.0,"[458.0, 8.0, 93.0, 115.0]"
31138,5497,40,770.0,"[7.0, 305.0, 35.0, 22.0]"
31140,5497,63,5214.0,"[562.0, 277.0, 79.0, 66.0]"
31152,5498,136,9625.0,"[535.0, 9.0, 175.0, 55.0]"
31153,5498,63,3328.0,"[533.0, 227.0, 52.0, 64.0]"
31157,5498,136,15656.0,"[244.0, 23.0, 103.0, 152.0]"
31158,5499,136,3120.0,"[538.0, 3.0, 52.0, 60.0]"
31160,5500,42,1632.0,"[275.0, 328.0, 68.0, 24.0]"
31168,5501,263,2244.0,"[349.0, 212.0, 44.0, 51.0]"
31175,5504,263,3468.0,"[407.0, 255.0, 51.0, 68.0]"
31176,5505,263,4200.0,"[397.0, 202.0, 60.0, 70.0]"
31178,5506,263,1333.0,"[356.0, 202.0, 31.0, 43.0]"
31180,5507,263,1938.0,"[373.0, 229.0, 34.0, 57.0]"
31184,5508,263,1536.0,"[332.0, 94.0, 32.0, 48.0]"
31185,5508,263,2090.0,"[311.0, 235.0, 38.0, 55.0]"
31186,5509,263,3180.0,"[14.0, 93.0, 60.0, 53.0]"
31187,5509,263,1023.0,"[247.0, 197.0, 31.0, 33.0]"
31188,5509,263,1512.0,"[120.0, 22.0, 36.0, 42.0]"
31189,5509,42,1848.0,"[512.0, 319.0, 56.0, 33.0]"
31190,5509,263,1840.0,"[206.0, 92.0, 40.0, 46.0]"
31192,5509,263,1386.0,"[349.0, 77.0, 33.0, 42.0]"
31193,5509,263,1938.0,"[182.0, 239.0, 57.0, 34.0]"
31194,5509,263,1692.0,"[517.0, 160.0, 36.0, 47.0]"
31195,5509,263,4161.0,"[168.0, 141.0, 57.0, 73.0]"
31196,5509,263,1716.0,"[554.0, 154.0, 33.0, 52.0]"
31198,5510,263,546.0,"[351.0, 56.0, 21.0, 26.0]"
31200,5510,263,4453.0,"[393.0, 294.0, 61.0, 73.0]"
31201,5510,263,1720.0,"[556.0, 73.0, 40.0, 43.0]"
31202,5510,263,1044.0,"[350.0, 231.0, 29.0, 36.0]"
31203,5510,263,4380.0,"[254.0, 270.0, 60.0, 73.0]"
31204,5511,263,1050.0,"[382.0, 208.0, 30.0, 35.0]"
31205,5511,263,2907.0,"[21.0, 140.0, 57.0, 51.0]"
31208,5512,263,2322.0,"[122.0, 56.0, 43.0, 54.0]"
31209,5512,263,2112.0,"[355.0, 187.0, 44.0, 48.0]"
31210,5513,42,1120.0,"[356.0, 220.0, 35.0, 32.0]"
31215,5516,7,31560.0,"[301.0, 182.0, 263.0, 120.0]"
31216,5516,7,2610.0,"[255.0, 200.0, 45.0, 58.0]"
31218,5516,7,6000.0,"[513.0, 237.0, 125.0, 48.0]"
31219,5517,26,1444.0,"[1007.0, 764.0, 38.0, 38.0]"
31220,5517,26,1536.0,"[862.0, 284.0, 32.0, 48.0]"
31221,5517,26,1653.0,"[759.0, 339.0, 29.0, 57.0]"
31222,5517,26,806.0,"[723.0, 589.0, 31.0, 26.0]"
31223,5517,26,1292.0,"[800.0, 570.0, 34.0, 38.0]"
31225,5517,26,1218.0,"[774.0, 531.0, 42.0, 29.0]"
31226,5517,51,253870.0,"[143.0, 128.0, 479.0, 530.0]"
31227,5517,51,143920.0,"[1138.0, 423.0, 514.0, 280.0]"
31228,5517,26,1260.0,"[902.0, 818.0, 28.0, 45.0]"
31231,5520,134,1344.0,"[356.0, 82.0, 24.0, 56.0]"
31232,5520,134,1066.0,"[534.0, 175.0, 26.0, 41.0]"
31233,5520,134,800.0,"[559.0, 25.0, 32.0, 25.0]"
31234,5520,134,1922.0,"[392.0, 134.0, 31.0, 62.0]"
31235,5520,134,2336.0,"[273.0, 126.0, 32.0, 73.0]"
31236,5520,134,1176.0,"[234.0, 62.0, 24.0, 49.0]"
31237,5520,134,2184.0,"[495.0, 209.0, 39.0, 56.0]"
31238,5520,134,567.0,"[389.0, 65.0, 21.0, 27.0]"
31240,5520,134,1224.0,"[415.0, 34.0, 34.0, 36.0]"
31241,5520,134,2184.0,"[459.0, 263.0, 39.0, 56.0]"
31242,5520,7,3416.0,"[200.0, 159.0, 56.0, 61.0]"
31243,5520,134,1053.0,"[167.0, 6.0, 27.0, 39.0]"
31244,5520,134,1128.0,"[624.0, 108.0, 24.0, 47.0]"
31245,5520,134,4235.0,"[656.0, 231.0, 55.0, 77.0]"
31250,5525,113,340.0,"[216.0, 300.0, 20.0, 17.0]"
31259,5526,231,1015.0,"[218.0, 60.0, 35.0, 29.0]"
31264,5526,63,4316.0,"[576.0, 174.0, 83.0, 52.0]"
31267,5526,231,1739.0,"[492.0, 301.0, 47.0, 37.0]"
31273,5527,63,2312.0,"[555.0, 249.0, 68.0, 34.0]"
31278,5527,231,1444.0,"[325.0, 266.0, 38.0, 38.0]"
31279,5528,69,34706.0,"[29.0, 228.0, 259.0, 134.0]"
31280,5528,8,520.0,"[3.0, 318.0, 20.0, 26.0]"
31281,5528,187,756.0,"[343.0, 283.0, 27.0, 28.0]"
31282,5528,49,150.0,"[379.0, 187.0, 15.0, 10.0]"
31285,5528,232,408.0,"[549.0, 192.0, 24.0, 17.0]"
31286,5528,232,462.0,"[352.0, 95.0, 22.0, 21.0]"
31287,5528,8,285.0,"[50.0, 289.0, 19.0, 15.0]"
31288,5528,112,552.0,"[461.0, 311.0, 24.0, 23.0]"
31289,5528,232,1221.0,"[436.0, 127.0, 37.0, 33.0]"
31290,5528,232,792.0,"[588.0, 193.0, 33.0, 24.0]"
31293,5529,204,456.0,"[288.0, 296.0, 24.0, 19.0]"
31300,5530,243,874.0,"[407.0, 221.0, 46.0, 19.0]"
31303,5531,195,500.0,"[383.0, 189.0, 25.0, 20.0]"
31304,5531,232,1184.0,"[351.0, 192.0, 37.0, 32.0]"
31305,5532,147,1102.0,"[405.0, 302.0, 38.0, 29.0]"
31306,5532,9,800.0,"[299.0, 235.0, 32.0, 25.0]"
31308,5533,232,285.0,"[434.0, 223.0, 15.0, 19.0]"
31319,5534,265,3540.0,"[528.0, 197.0, 118.0, 30.0]"
31327,5536,49,840.0,"[367.0, 332.0, 28.0, 30.0]"
31333,5537,42,594.0,"[442.0, 132.0, 33.0, 18.0]"
31341,5538,260,2204.0,"[650.0, 320.0, 58.0, 38.0]"
31342,5538,260,1078.0,"[264.0, 198.0, 49.0, 22.0]"
31343,5538,260,1122.0,"[257.0, 222.0, 51.0, 22.0]"
31344,5538,260,1672.0,"[119.0, 268.0, 44.0, 38.0]"
31345,5538,260,1175.0,"[206.0, 268.0, 25.0, 47.0]"
31347,5538,260,1450.0,"[435.0, 283.0, 58.0, 25.0]"
31349,5538,260,594.0,"[235.0, 37.0, 22.0, 27.0]"
31350,5538,260,1062.0,"[201.0, 195.0, 59.0, 18.0]"
31351,5538,260,2366.0,"[74.0, 334.0, 91.0, 26.0]"
31353,5539,191,420.0,"[168.0, 237.0, 21.0, 20.0]"
31354,5539,191,775.0,"[171.0, 259.0, 25.0, 31.0]"
31355,5539,145,2756.0,"[227.0, 315.0, 53.0, 52.0]"
31357,5539,191,667.0,"[231.0, 127.0, 29.0, 23.0]"
31358,5539,260,1715.0,"[119.0, 62.0, 49.0, 35.0]"
31360,5539,260,1080.0,"[384.0, 122.0, 30.0, 36.0]"
31362,5539,67,575.0,"[395.0, 286.0, 25.0, 23.0]"
31363,5539,260,1960.0,"[135.0, 117.0, 70.0, 28.0]"
31366,5539,260,1938.0,"[2.0, 238.0, 34.0, 57.0]"
31370,5540,232,783.0,"[311.0, 203.0, 29.0, 27.0]"
31371,5540,49,638.0,"[42.0, 276.0, 29.0, 22.0]"
31372,5540,49,285.0,"[555.0, 265.0, 19.0, 15.0]"
31376,5541,260,3864.0,"[355.0, 259.0, 56.0, 69.0]"
31377,5541,49,924.0,"[386.0, 202.0, 42.0, 22.0]"
31378,5541,232,1155.0,"[380.0, 169.0, 35.0, 33.0]"
31379,5541,243,2491.0,"[645.0, 251.0, 53.0, 47.0]"
31385,5542,136,48768.0,"[114.0, 268.0, 508.0, 96.0]"
31397,5543,209,7722.0,"[592.0, 277.0, 117.0, 66.0]"
31398,5543,260,1900.0,"[139.0, 82.0, 38.0, 50.0]"
31400,5544,260,1118.0,"[94.0, 232.0, 26.0, 43.0]"
31401,5544,265,798.0,"[548.0, 244.0, 38.0, 21.0]"
31403,5544,232,552.0,"[340.0, 193.0, 23.0, 24.0]"
31404,5544,265,1215.0,"[141.0, 219.0, 45.0, 27.0]"
31405,5544,265,928.0,"[242.0, 245.0, 29.0, 32.0]"
31406,5544,265,1152.0,"[173.0, 281.0, 48.0, 24.0]"
31410,5544,265,924.0,"[222.0, 306.0, 28.0, 33.0]"
31411,5544,204,168.0,"[636.0, 287.0, 12.0, 14.0]"
31414,5544,243,1120.0,"[536.0, 291.0, 40.0, 28.0]"
31415,5544,265,924.0,"[339.0, 259.0, 28.0, 33.0]"
31418,5545,225,285.0,"[352.0, 96.0, 15.0, 19.0]"
31419,5545,225,180.0,"[437.0, 187.0, 12.0, 15.0]"
31420,5545,225,644.0,"[55.0, 297.0, 28.0, 23.0]"
31421,5545,225,240.0,"[485.0, 149.0, 15.0, 16.0]"
31422,5545,225,225.0,"[413.0, 167.0, 15.0, 15.0]"
31424,5545,225,352.0,"[90.0, 128.0, 22.0, 16.0]"
31425,5545,225,384.0,"[131.0, 269.0, 24.0, 16.0]"
31426,5545,225,304.0,"[178.0, 154.0, 16.0, 19.0]"
31427,5545,225,240.0,"[173.0, 218.0, 15.0, 16.0]"
31428,5545,225,460.0,"[76.0, 149.0, 23.0, 20.0]"
31429,5545,225,380.0,"[36.0, 63.0, 20.0, 19.0]"
31430,5545,225,306.0,"[481.0, 167.0, 17.0, 18.0]"
31431,5545,225,484.0,"[294.0, 173.0, 22.0, 22.0]"
31432,5545,225,380.0,"[202.0, 214.0, 19.0, 20.0]"
31433,5545,225,304.0,"[193.0, 80.0, 16.0, 19.0]"
31434,5545,225,437.0,"[159.0, 270.0, 23.0, 19.0]"
31435,5545,225,300.0,"[101.0, 157.0, 15.0, 20.0]"
31436,5545,225,600.0,"[63.0, 338.0, 25.0, 24.0]"
31437,5545,225,340.0,"[27.0, 87.0, 20.0, 17.0]"
31438,5546,265,2294.0,"[235.0, 293.0, 37.0, 62.0]"
31439,5546,141,1845.0,"[644.0, 110.0, 41.0, 45.0]"
31445,5547,191,14976.0,"[364.0, 141.0, 117.0, 128.0]"
31446,5547,141,2590.0,"[533.0, 281.0, 74.0, 35.0]"
31447,5548,141,1692.0,"[547.0, 210.0, 47.0, 36.0]"
31448,5548,141,1700.0,"[232.0, 158.0, 50.0, 34.0]"
31452,5548,220,182.0,"[361.0, 327.0, 14.0, 13.0]"
31459,5552,263,651.0,"[366.0, 179.0, 21.0, 31.0]"
31460,5552,263,832.0,"[388.0, 139.0, 26.0, 32.0]"
31462,5553,263,1702.0,"[421.0, 127.0, 37.0, 46.0]"
31479,5559,31,2350.0,"[589.0, 236.0, 47.0, 50.0]"
31484,5560,63,52459.0,"[1576.0, 434.0, 251.0, 209.0]"
31486,5561,244,11253.0,"[248.0, 216.0, 121.0, 93.0]"
31492,5564,241,2596.0,"[505.0, 40.0, 44.0, 59.0]"
31496,5566,245,8052.0,"[1705.0, 706.0, 66.0, 122.0]"
31505,5567,63,96558.0,"[1348.0, 664.0, 266.0, 363.0]"
31532,5573,49,266.0,"[49.0, 102.0, 19.0, 14.0]"
